date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:25:06	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20May%202018%2003:25:05%20GMT	https://vimeo.com/videoschool	C:/My%20Web%20Sites/Demo/vimeo.com/videoschool	(from https://vimeo.com/blog/category/video-school)
10:25:07	124701/124701	---M-Z	200	added ('OK')	text/javascript	etag:%221e71d-55fd40e2ba4c0%22	https://f.vimeocdn.com/js_opt/blog_combined.min.js?cdbd49df	C:/My%20Web%20Sites/Demo/f.vimeocdn.com/js_opt/blog_combined.min35b8.js	(from https://vimeo.com/blog/category/video-school)
10:25:07	83136/83136	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:06%20GMT	https://vimeo.com/es/ondemand/startselling	C:/My%20Web%20Sites/Demo/vimeo.com/es/ondemand/startselling.html	(from https://vimeo.com/ondemand/startselling)
10:25:08	82752/82752	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:06%20GMT	https://vimeo.com/de/ondemand/startselling	C:/My%20Web%20Sites/Demo/vimeo.com/de/ondemand/startselling.html	(from https://vimeo.com/ondemand/startselling)
10:25:08	83538/83538	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:07%20GMT	https://vimeo.com/fr/ondemand/startselling	C:/My%20Web%20Sites/Demo/vimeo.com/fr/ondemand/startselling.html	(from https://vimeo.com/ondemand/startselling)
10:25:08	85549/85549	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:07%20GMT	https://vimeo.com/jp/ondemand/startselling	C:/My%20Web%20Sites/Demo/vimeo.com/jp/ondemand/startselling.html	(from https://vimeo.com/ondemand/startselling)
10:25:09	83216/83216	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:07%20GMT	https://vimeo.com/pt-br/ondemand/startselling	C:/My%20Web%20Sites/Demo/vimeo.com/pt-br/ondemand/startselling.html	(from https://vimeo.com/ondemand/startselling)
10:25:09	84228/84228	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:08%20GMT	https://vimeo.com/ko/ondemand/startselling	C:/My%20Web%20Sites/Demo/vimeo.com/ko/ondemand/startselling.html	(from https://vimeo.com/ondemand/startselling)
10:25:09	7457/7457	---M-Z	200	added ('OK')	text/css	etag:%221d21-56a36e5754780%22	https://f.vimeocdn.com/styles/css_opt/global_ondemand_combined.min.css?f9d504cc	C:/My%20Web%20Sites/Demo/f.vimeocdn.com/styles/css_opt/global_ondemand_combined.min0a68.css	(from https://vimeo.com/ondemand/startselling)
10:25:09	23385/23385	---M-Z	200	added ('OK')	text/css	etag:%225b59-563260a2a3a80%22	https://f.vimeocdn.com/styles/css_opt/ondemand/ondemand_start_selling_combined.min.css?40b6c2ef	C:/My%20Web%20Sites/Demo/f.vimeocdn.com/styles/css_opt/ondemand/ondemand_start_selling_combined.min5e91.css	(from https://vimeo.com/ondemand/startselling)
10:25:10	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20May%202018%2003:25:08%20GMT	http://vimeo.com/search/ondemand	C:/My%20Web%20Sites/Demo/vimeo.com/search/ondemand.16d.delayed	(from https://vimeo.com/ondemand/startselling)
10:25:10	72657/72657	---M-Z	403	error ('Forbidden')	text/html	date:Tue,%2008%20May%202018%2003:25:09%20GMT	https://vimeo.com/search/ondemand	C:/My%20Web%20Sites/Demo/vimeo.com/search/ondemand	(from https://vimeo.com/ondemand/startselling)
10:25:10	0/-1	---M--	301	error ('')			http://vimeo.com/faq	C:/My%20Web%20Sites/Demo/vimeo.com/faq.16f.delayed	(from https://vimeo.com/ondemand/startselling)
10:25:10	0/-1	---M--	301	error ('')			http://vimeo.com/help/faq	C:/My%20Web%20Sites/Demo/vimeo.com/help/faq.170.delayed	(from https://vimeo.com/ondemand/startselling)
10:25:11	72806/72806	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2008%20May%202018%2003:25:09%20GMT	https://vimeo.com/ondemand/POST	C:/My%20Web%20Sites/Demo/vimeo.com/ondemand/POST	(from https://vimeo.com/ondemand/startselling)
10:25:11	108843/108843	---M--	200	added ('OK')	image/jpeg	etag:d6499ea4e0e5842a72223dbfa81cb9cd	https://i.vimeocdn.com/vod_start_selling/posterbg.jpg	C:/My%20Web%20Sites/Demo/i.vimeocdn.com/vod_start_selling/posterbg.jpg	(from https://vimeo.com/ondemand/startselling)
10:25:11	91918/91918	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:10%20GMT	https://vimeo.com/126151775	C:/My%20Web%20Sites/Demo/vimeo.com/126151775.html	(from https://vimeo.com/ondemand/startselling)
10:25:12	129580/129580	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:11%20GMT	https://vimeo.com/blog/post/publishing-vs-marketing-a-vod-case-study-ft-everyb	C:/My%20Web%20Sites/Demo/vimeo.com/blog/post/publishing-vs-marketing-a-vod-case-study-ft-everyb.html	(from https://vimeo.com/ondemand/startselling)
10:25:13	128737/128737	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:11%20GMT	https://vimeo.com/blog/post/its-all-about-the-karma-how-angry-video-game-nerd	C:/My%20Web%20Sites/Demo/vimeo.com/blog/post/its-all-about-the-karma-how-angry-video-game-nerd.html	(from https://vimeo.com/ondemand/startselling)
10:25:13	135799/135799	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:12%20GMT	https://vimeo.com/blog/post/six-ways-to-heat-up-the-press-through-word-of-mout	C:/My%20Web%20Sites/Demo/vimeo.com/blog/post/six-ways-to-heat-up-the-press-through-word-of-mout.html	(from https://vimeo.com/ondemand/startselling)
10:25:13	75819/75819	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:12%20GMT	https://vimeo.com/ondemand/bestpractices	C:/My%20Web%20Sites/Demo/vimeo.com/ondemand/bestpractices.html	(from https://vimeo.com/ondemand/startselling)
10:25:14	148160/148160	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:13%20GMT	https://vimeo.com/ondemand/discover	C:/My%20Web%20Sites/Demo/vimeo.com/ondemand/discover.html	(from https://vimeo.com/ondemand/startselling)
10:25:14	114706/114706	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:13%20GMT	https://vimeo.com/ondemand/collections	C:/My%20Web%20Sites/Demo/vimeo.com/ondemand/collections.html	(from https://vimeo.com/ondemand/startselling)
10:25:15	474251/474251	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:14%20GMT	https://vimeo.com/ondemand/browse	C:/My%20Web%20Sites/Demo/vimeo.com/ondemand/browse.html	(from https://vimeo.com/ondemand/startselling)
10:25:16	24110/24110	---M-Z	200	added ('OK')	text/javascript	etag:%225e2e-5592d69eb9340%22	https://f.vimeocdn.com/js_opt/ondemand/ondemand_start_selling_combined.min.js?dc522a2b	C:/My%20Web%20Sites/Demo/f.vimeocdn.com/js_opt/ondemand/ondemand_start_selling_combined.min2144.js	(from https://vimeo.com/ondemand/startselling)
10:25:16	0/-1	---M--	301	error ('')			http://vimeo.com/faq	C:/My%20Web%20Sites/Demo/vimeo.com/faq.17d.delayed	(from https://vimeo.com/watch)
10:25:16	0/-1	---M--	301	error ('')			http://vimeo.com/help/faq	C:/My%20Web%20Sites/Demo/vimeo.com/help/faq.17e.delayed	(from https://vimeo.com/watch)
10:25:16	280387/280387	---M-Z	200	added ('OK')	text/css	etag:%2244743-56b4e37a90c40%22	https://f.vimeocdn.com/styles/css_opt/explore_combined.min.css?3bfccefb	C:/My%20Web%20Sites/Demo/f.vimeocdn.com/styles/css_opt/explore_combined.minc0b6.css	(from https://vimeo.com/watch)
10:25:16	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20May%202018%2003:25:15%20GMT	https://vimeo.com/videoschool	C:/My%20Web%20Sites/Demo/vimeo.com/videoschool	(from https://vimeo.com/watch)
10:25:17	676701/676701	---M-Z	200	added ('OK')	text/javascript	etag:%22a535d-56b4e36a5a600%22	https://f.vimeocdn.com/js_opt/explore_combined.min.js?3253855b	C:/My%20Web%20Sites/Demo/f.vimeocdn.com/js_opt/explore_combined.mina270.js	(from https://vimeo.com/watch)
10:25:17	0/-1	---M--	301	error ('')			http://vimeo.com/faq	C:/My%20Web%20Sites/Demo/vimeo.com/faq.182.delayed	(from https://vimeo.com/channels/staffpicks)
10:25:17	0/-1	---M--	301	error ('')			http://vimeo.com/help/faq	C:/My%20Web%20Sites/Demo/vimeo.com/help/faq.183.delayed	(from https://vimeo.com/channels/staffpicks)
10:25:17	22737/22737	---M-Z	200	added ('OK')	text/javascript	etag:%2258d1-56b128b49b480%22	https://f.vimeocdn.com/js_opt/raven_combined.min.js?9122f54b	C:/My%20Web%20Sites/Demo/f.vimeocdn.com/js_opt/raven_combined.min6a3b.js	(from https://vimeo.com/watch)
10:25:17	79665/79665	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:16%20GMT	https://vimeo.com/channels/POST	C:/My%20Web%20Sites/Demo/vimeo.com/channels/POST.html	(from https://vimeo.com/channels/staffpicks)
10:25:18	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20May%202018%2003:25:17%20GMT	https://vimeo.com/videoschool	C:/My%20Web%20Sites/Demo/vimeo.com/videoschool.185.delayed	(from https://vimeo.com/channels/staffpicks)
10:25:18	86247/86247	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:17%20GMT	https://vimeo.com/es/upload	C:/My%20Web%20Sites/Demo/vimeo.com/es/upload.html	(from https://vimeo.com/upload)
10:25:19	75895/75895	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:17%20GMT	https://vimeo.com/de/upload	C:/My%20Web%20Sites/Demo/vimeo.com/de/upload.html	(from https://vimeo.com/upload)
10:25:19	86561/86561	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:18%20GMT	https://vimeo.com/fr/upload	C:/My%20Web%20Sites/Demo/vimeo.com/fr/upload.html	(from https://vimeo.com/upload)
10:25:19	82429/82429	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:18%20GMT	https://vimeo.com/jp/upload	C:/My%20Web%20Sites/Demo/vimeo.com/jp/upload.html	(from https://vimeo.com/upload)
10:25:20	86400/86400	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:19%20GMT	https://vimeo.com/pt-br/upload	C:/My%20Web%20Sites/Demo/vimeo.com/pt-br/upload.html	(from https://vimeo.com/upload)
10:25:20	80477/80477	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2003:25:19%20GMT	https://vimeo.com/ko/upload	C:/My%20Web%20Sites/Demo/vimeo.com/ko/upload.html	(from https://vimeo.com/upload)
10:25:20	184485/184485	---M-Z	200	added ('OK')	text/css	etag:%222d0a5-56b632ba94080%22	https://f.vimeocdn.com/styles/css_opt/upload_combined.min.css?01c6b6bb	C:/My%20Web%20Sites/Demo/f.vimeocdn.com/styles/css_opt/upload_combined.minfbc6.css	(from https://vimeo.com/upload)
10:25:20	2237/2237	---M-Z	200	added ('OK')	text/css	etag:%228bd-55e8130055040%22	https://f.vimeocdn.com/styles/css_opt/logged_out_upload_extra_combined.min.css?49b1f498	C:/My%20Web%20Sites/Demo/f.vimeocdn.com/styles/css_opt/logged_out_upload_extra_combined.minc095.css	(from https://vimeo.com/upload)
10:25:20	0/-1	---M--	301	error ('')			http://vimeo.com/faq	C:/My%20Web%20Sites/Demo/vimeo.com/faq.18e.delayed	(from https://vimeo.com/upload)
10:25:20	0/-1	---M--	301	error ('')			http://vimeo.com/help/faq	C:/My%20Web%20Sites/Demo/vimeo.com/help/faq.18f.delayed	(from https://vimeo.com/upload)
10:25:21	38353/38353	---M-Z	200	added ('OK')	text/javascript	etag:%2295d1-55df58c9ca4c0%22	https://f.vimeocdn.com/js_opt/vendor/microsoft/OneDrive.min.js?c879e2d0	C:/My%20Web%20Sites/Demo/f.vimeocdn.com/js_opt/vendor/microsoft/OneDrive.min217a.js	(from https://vimeo.com/upload)
10:25:21	12339/12339	---MC-	200	added ('OK')	application/javascript	date:Tue,%2008%20May%202018%2003:25:20%20GMT	https://apis.google.com/js/client.js	C:/My%20Web%20Sites/Demo/apis.google.com/js/client.js	(from https://vimeo.com/upload)
10:25:21	119861/119861	---M-Z	200	added ('OK')	text/javascript	etag:%221d435-55df5d31fca80%22	https://f.vimeocdn.com/js_opt/upload_libs_combined.min.js?87ddf07e	C:/My%20Web%20Sites/Demo/f.vimeocdn.com/js_opt/upload_libs_combined.mine12f.js	(from https://vimeo.com/upload)
10:25:21	163965/163965	---M-Z	200	added ('OK')	text/javascript	etag:%222807d-56ac51dc36700%22	https://f.vimeocdn.com/js_opt/vendor/vimeo-uploader/vimeo_uploader.min.js?326c39fe	C:/My%20Web%20Sites/Demo/f.vimeocdn.com/js_opt/vendor/vimeo-uploader/vimeo_uploader.min76cc.js	(from https://vimeo.com/upload)
